1613	B	KILOMETRO 34 (ING. PABLO NOGUES, PDO.GRAL.SARMIENTO)	-34.5	-58.6833	3
1613	B	LOS POLVORINES	-34.5	-58.6833	4
1613	B	LOS POLVORINES ESTAFETA No.1	-34.5	-58.6833	3
1613	B	LOS POLVORINES ESTAFETA No.2	-34.5	-58.6833	3
1615	B	BARRIO DEVOTO	-34.4833	-58.7167	3
1615	B	BARRIO IPARRAGUIRRE	-34.4833	-58.7167	3
1615	B	BARRIO SANTA LUCIA	-34.4833	-58.7167	3
1615	B	GRAND BOURG	-34.4833	-58.7167	4
1615	B	GRAND BOURG ESTAFETA No.1	-34.4833	-58.7167	3
1615	B	GRAND BOURG ESTAFETA No.2	-34.4833	-58.7167	3
1615	B	GRAND BOURG ESTAFETA No.3	-34.4833	-58.7167	3
1615	B	GRAND BOURG ESTAFETA No.4	-34.4833	-58.7167	3
1615	B	KILOMETRO 36 (GRAND BOURG, PDO. GRAL. SARMIENTO)	-34.4833	-58.7167	3
1615	B	KILOMETRO 38 (PDO. GRAL. SARMIENTO)	-34.4833	-58.7167	3
1617	B	ALTO DEL TALAR	-34.4602	-58.6345	3
1617	B	BANCALARI	-34.4667	-58.6	4
1617	B	BARRIO ALMTE. BROWN	-34.4602	-58.6345	3
1617	B	BARRIO EL BOYERO	-34.4602	-58.6345	3
1617	B	BARRIO EL EMBRUJO	-34.4602	-58.6345	3
1617	B	BARRIO EL PEREJIL	-34.4602	-58.6345	3
1617	B	BARRIO EL ZORZAL	-34.4602	-58.6345	3
1617	B	BARRIO ENRIQUE DELFINO	-34.4602	-58.6345	3
1617	B	BARRIO FERRINI	-34.4602	-58.6345	3
1617	B	BARRIO LOS TRONCOS DEL TALAR	-34.4602	-58.6345	3
1617	B	BARRIO RESIDENCIAL ESTANCIA GENERAL PACHECO	-34.4602	-58.6345	3
1617	B	BARRIO RICARDO ROJAS (GRAL. PACHECO, PDO. TIGRE)	-34.4602	-58.6345	3
1617	B	BARRIO RODRIGUEZ	-34.4602	-58.6345	3
1617	B	BARRIO TRONCOS DEL TALAR	-34.4602	-58.6345	3
1617	B	DOCTOR RICARDO ROJAS	-34.4602	-58.6345	3
1617	B	EL EMBRUJO	-34.4602	-58.6345	3
1617	B	EL TALAR	-34.45	-58.65	4
1617	B	GENERAL PACHECO	-34.4639	-58.6536	4
1617	B	GENERAL PACHECO ESTAFETA No.1	-34.4602	-58.6345	3
1617	B	GENERAL PACHECO ESTAFETA No.2	-34.4602	-58.6345	3
1617	B	GENERAL PACHECO ESTAFETA No.3	-34.4602	-58.6345	3
1617	B	GENERAL PACHECO ESTAFETA No.4	-34.4602	-58.6345	3
1617	B	GENERAL PACHECO ESTAFETA No.5	-34.4602	-58.6345	3
1617	B	KILOMETRO 31 (APEADERO FCGM.)	-34.4602	-58.6345	3
1617	B	LA PALOMA	-34.4602	-58.6345	3
1617	B	LOPEZ CAMELO	-34.4602	-58.6345	3
1617	B	PARQUE SAN LORENZO	-34.4602	-58.6345	3
1619	B	BARRIO BELIERA	-34.4233	-58.7619	3
1619	B	BARRIO KILOMETRO 48	-34.4233	-58.7619	3
1619	B	BARRIO LOS CACHORROS	-34.4233	-58.7619	3
1619	B	BARRIO SANTA TERESA	-34.4233	-58.7619	3
1619	B	GARIN	-34.4233	-58.7619	4
1619	B	GARIN ESTAFETA No.1	-34.4233	-58.7619	3
1619	B	MAQUINISTA FRANCISCO SAVIO	-34.4233	-58.7619	3
1619	B	RUTA 26 KILOMETRO 48	-34.4233	-58.7619	3
1619	B	RUTA 26 MAQUINISTA FRANCISCO SAVIO	-34.4233	-58.7619	3
1621	B	BENAVIDEZ	-34.4094	-58.7094	4
1621	B	LOS SANTOS VIEJOS	-34.4094	-58.7094	3
1623	B	BARRIO GARIN NORTE	-34.3676	-58.7325	3
1623	B	BARRIO PARQUE LAMBARE	-34.3676	-58.7325	3
1623	B	CAMPO PELAEZ	-34.3676	-58.7325	3
1623	B	DIQUE LUJAN	-34.3539	-58.7081	4
1623	B	INGENIERO MASCHWITZ	-34.3814	-58.7569	4
1623	B	LA GRACIELITA	-34.3676	-58.7325	3
1623	B	LOS TALAS	-34.3676	-58.7325	3
1623	B	PUNTA DE CANAL (APEADERO FCGM)	-34.3676	-58.7325	3
1625	B	ARROYO CANELON	-34.3467	-58.8186	3
1625	B	ARROYO LAS ROSAS (ESCOBAR - PDO. ESCOBAR)	-34.3467	-58.8186	3
1625	B	BELEN DE ESCOBAR	-34.3467	-58.8186	4
1625	B	CAMPOMAR (VIÑEDO)	-34.3467	-58.8186	3
1625	B	CANAL DE REUNION	-34.3467	-58.8186	3
1625	B	ESCOBAR	-34.3467	-58.8186	4
1625	B	RINCON DEL CAZADOR	-34.3467	-58.8186	3
1627	B	MATHEU	-34.3831	-58.8489	4
1629	B	ALMIRANTE IRIZAR	-34.4668	-58.9743	3
1629	B	BARRIO SAN ALEJO	-34.4668	-58.9743	3
1629	B	ESTABLECIMIENTO SAN MIGUEL	-34.4668	-58.9743	3
1629	B	KILOMETRO 52,350 (APEADERO FCGSM.)	-34.4668	-58.9743	3
1629	B	KILOMETRO 61 (APEADERO FCGB.)	-34.4668	-58.9743	3
1629	B	MANZANARES	-34.45	-59.0167	4
1629	B	PILAR	-34.4836	-58.9319	4
1633	B	EMPALME	-34.4333	-59	4
1633	B	FATIMA	-34.4333	-59	4
1633	B	MANZONE	-34.4833	-58.8667	4
1635	B	KILOMETRO 45 (APEADERO FCGU., PTE. DERQUI, PDO. PILAR)	-34.4972	-58.8636	3
1635	B	PRESIDENTE DERQUI	-34.4972	-58.8636	4
1636	B	BARTOLOME MITRE (ESTACION FCGM)	-34.5053	-58.4899	3
1636	B	BORGES	-34.5053	-58.4899	3
1636	B	LA LUCILA	-34.5	-58.4833	4
1636	B	LA LUCILA ESTAFETA No.1	-34.5053	-58.4899	3
1636	B	OLIVOS	-34.5106	-58.4964	4
1636	B	OLIVOS ESTAFETA Nº1	-34.5053	-58.4899	3
1636	B	OLIVOS ESTAFETA Nº2	-34.5053	-58.4899	3
1636	B	OLIVOS ESTAFETA Nº3	-34.5053	-58.4899	3
1640	B	ACASSUSO	-34.4833	-58.5167	4
1640	B	BARRIO VILLA PRIMAVERA	-34.4833	-58.5083	3
1640	B	MARTINEZ	-34.4833	-58.5	4
1640	B	MARTINEZ ESTAFETA No.2	-34.4833	-58.5083	3
1640	B	MARTINEZ ESTAFETA No.3	-34.4833	-58.5083	3
1640	B	MARTINEZ ESTAFETA No.4	-34.4833	-58.5083	3
1640	B	MARTINEZ ESTAFETA No.5	-34.4833	-58.5083	3
1640	B	MARTINEZ ESTAFETA No.6	-34.4833	-58.5083	3
1642	B	BARRIO BOATING CLUB	-34.4708	-58.5286	3
1642	B	BARRIO GENERAL PUEYRREDON	-34.4708	-58.5286	3
1642	B	MONTE VIEJO	-34.4708	-58.5286	3
1642	B	SAN ISIDRO	-34.4708	-58.5286	4
1642	B	SAN ISIDRO ESTAFETA Nº1	-34.4708	-58.5286	3
1642	B	SAN ISIDRO ESTAFETA Nº2	-34.4708	-58.5286	3
1642	B	SAN ISIDRO ESTAFETA Nº3	-34.4708	-58.5286	3
1642	B	SAN ISIDRO ESTAFETA Nº4	-34.4708	-58.5286	3
1642	B	SAN ISIDRO ESTAFETA Nº5	-34.4708	-58.5286	3
1642	B	SAN ISIDRO ESTAFETA Nº6	-34.4708	-58.5286	3
1643	B	BECCAR	-34.4667	-58.5333	4
1644	B	DOCTOR ALBERT SCHWEITZER (PARADA FCGM)	-34.3553	-58.5427	1
1646	B	BARRIO SAN JORGE (SAN FERNANDO, PDO. SAN FERNANDO)	-34.4442	-58.5775	3
1646	B	SAN FERNANDO	-34.4442	-58.5775	4
1646	B	SAN FERNANDO ESTAFETA Nº1	-34.4442	-58.5775	3
1646	B	SAN FERNANDO ESTAFETA Nº2	-34.4442	-58.5775	3
1646	B	SAN FERNANDO ESTAFETA Nº3	-34.4442	-58.5775	3
1646	B	SAN FERNANDO ESTAFETA Nº4	-34.4442	-58.5775	3
1646	B	SAN FERNANDO ESTAFETA Nº5	-34.4442	-58.5775	3
1647	B	ARROYO EL TORO	-33.7833	-58.6	3
1647	B	ARROYO SARANDI (SAN FERNANDO - PDO. SAN FERNANDO)	-33.7833	-58.6	3
1647	B	ARROYO TOLEDITO	-33.7833	-58.6	3
1647	B	RIO PARANA GUAZU	-33.7833	-58.6	3
1647	E	ARROYO BALTAZAR	-33.7833	-58.6	3
1647	E	ARROYO BALTAZAR CHICO	-33.7833	-58.6	3
1647	E	ARROYO BOCA FALSA (BRAZO LARGO)	-33.7833	-58.6	3
1647	E	ARROYO BRAZO CHICO	-33.7833	-58.6	3
1647	E	ARROYO BRAZO DE LA TINTA	-33.7833	-58.6	3
1647	E	ARROYO BRAZO LARGO	-33.7833	-58.6	3
1647	E	ARROYO CARBON	-33.7833	-58.6	3
1647	E	ARROYO CARBONCITO	-33.7833	-58.6	3
1647	E	ARROYO CARPINCHO (DTO. GUALEGUAYCHU)	-33.7833	-58.6	3
1647	E	ARROYO CORRENTOSO (GUTIERREZ)	-33.7833	-58.6	3
1647	E	ARROYO CUZCO	-33.7833	-58.6	3
1647	E	ARROYO DE LA ROSA	-33.7833	-58.6	3
1647	E	ARROYO DESAGUADERO DEL GUTIERREZ	-33.7833	-58.6	3
1647	E	ARROYO DESAGUADERO DEL SAUCE	-33.7833	-58.6	3
1647	E	ARROYO GUTIERREZ CHICO	-33.7833	-58.6	3
1647	E	ARROYO LA TINTA	-33.7833	-58.6	3
1647	E	ARROYO MALAMBO	-33.7833	-58.6	3
1647	E	ARROYO MARTINEZ (SAN FERNANDO, DTO. GUALEGUAYCHU)	-33.7833	-58.6	3
1647	E	ARROYO ÑANCAY	-33.7833	-58.6	3
1647	E	ARROYO NEGRO (SAN FERNANDO, DPTO. GUALEGUAYCHU)	-33.7833	-58.6	3
1647	E	ARROYO PACIENCIA CHICO	-33.7833	-58.6	3
1647	E	ARROYO PACIENCIA GRANDE	-33.7833	-58.6	3
1647	E	ARROYO PELADO	-33.7833	-58.6	3
1647	E	ARROYO PERDIDO (CEIBO)	-33.7833	-58.6	3
1647	E	ARROYO PERDIDO (MOSQUITO)	-33.7833	-58.6	3
1647	E	ARROYO PIEDRAS	-33.7833	-58.6	3
1647	E	ARROYO SAGASTUME CHICO	-33.7833	-58.6	3
1647	E	ARROYO SAGASTUME GRANDE	-33.7833	-58.6	3
1647	E	ARROYO SANTOS CHICO	-33.7833	-58.6	3
1647	E	ARROYO SANTOS GRANDE	-33.7833	-58.6	3
1647	E	ARROYO TIROLES	-33.7833	-58.6	3
1647	E	BRAVO GUTIERREZ	-33.7833	-58.6	3
1647	E	BRAZO LARGO	-33.7833	-58.6	4
1647	E	CANAL AERO CLUB	-33.7833	-58.6	3
1647	E	CANAL LA CHILENA	-33.7833	-58.6	3
1647	E	CANAL NUEVO	-33.7833	-58.6	3
1647	E	CANAL SAN MARTIN	-33.7833	-58.6	3
1647	E	RIO GUTIERREZ	-33.7833	-58.6	3
1647	E	RIO PARANA BRAVO	-33.7833	-58.6	3
1647	E	RIO PARANACITO	-33.7833	-58.6	3
1647	E	ZANJA LA CHILENA	-33.7833	-58.6	3
1648	B	NUEVO PUERTO TIGRE	-34.3553	-58.5427	1
1649	B	ARROYO ABRA VIEJA	-34.3553	-58.5427	1
1649	B	ARROYO AGUAJE DEL DURAZNO	-34.3553	-58.5427	1
1649	B	ARROYO ALBARRACIN	-34.3553	-58.5427	1
1649	B	ARROYO AMANTES	-34.3553	-58.5427	1
1649	B	ARROYO AMARILLO	-34.3553	-58.5427	1
1649	B	ARROYO AMARILLO PALMAS	-34.3553	-58.5427	1
1649	B	ARROYO ANDRESITO	-34.3553	-58.5427	1
1649	B	ARROYO ANGELITO	-34.3553	-58.5427	1
1649	B	ARROYO ANGOSTURA	-34.3553	-58.5427	1
1649	B	ARROYO ANGUILAS	-34.3553	-58.5427	1
1649	B	ARROYO ANIMAS	-34.3553	-58.5427	1
1649	B	ARROYO ANIMITAS	-34.3553	-58.5427	1
1649	B	ARROYO ANTEQUERA	-34.3553	-58.5427	1
1649	B	ARROYO ANTEQUERITA	-34.3553	-58.5427	1
1649	B	ARROYO ARROYON	-34.3553	-58.5427	1
1649	B	ARROYO ARROYON DE FELICARIA	-34.3553	-58.5427	1
1649	B	ARROYO BALDOSAS	-34.3553	-58.5427	1
1649	B	ARROYO BALTICO	-34.3553	-58.5427	1
1649	B	ARROYO BANCO	-34.3553	-58.5427	1
1649	B	ARROYO BARCA GRANDE	-34.3553	-58.5427	1
1649	B	ARROYO BOCA FALSA	-34.3553	-58.5427	1
1649	B	ARROYO BORASSO	-34.3553	-58.5427	1
1649	B	ARROYO BORCHES	-34.3553	-58.5427	1
1649	B	ARROYO BUENA VISTA	-34.3553	-58.5427	1
1649	B	ARROYO BUSTO	-34.3553	-58.5427	1
1649	B	ARROYO CAGUANE	-34.3553	-58.5427	1
1649	B	ARROYO CAMACHITO	-34.3553	-58.5427	1
1649	B	ARROYO CAMACHO	-34.3553	-58.5427	1
1649	B	ARROYO CANALETON	-34.3553	-58.5427	1
1649	B	ARROYO CANCHA LARGA	-34.3553	-58.5427	1
1649	B	ARROYO CANELONES	-34.3553	-58.5427	1
1649	B	ARROYO CAPITAN CHICO	-34.3553	-58.5427	1
1649	B	ARROYO CAPITANCITO	-34.3553	-58.5427	1
1649	B	ARROYO CARABALLO	-34.3553	-58.5427	1
1649	B	ARROYO CARABELAS	-34.3553	-58.5427	1
1649	B	ARROYO CARABELITAS	-34.3553	-58.5427	1
1649	B	ARROYO CARACOLES	-34.3553	-58.5427	1
1649	B	ARROYO CARAGUATA	-34.3553	-58.5427	1
1649	B	ARROYO CARANCHO	-34.3553	-58.5427	1
1649	B	ARROYO CARAPUATI	-34.3553	-58.5427	1
1649	B	ARROYO CARLOS M. NOEL	-34.3553	-58.5427	1
1649	B	ARROYO CARNICERO	-34.3553	-58.5427	1
1649	B	ARROYO CARPINCHO (PDO. SAN FERNANDO)	-34.3553	-58.5427	1
1649	B	ARROYO CHANA	-34.3553	-58.5427	1
1649	B	ARROYO CHANACILLO	-34.3553	-58.5427	1
1649	B	ARROYO CHANACITO	-34.3553	-58.5427	1
1649	B	ARROYO CHILENO	-34.3553	-58.5427	1
1649	B	ARROYO CHIQUERITO	-34.3553	-58.5427	1
1649	B	ARROYO CHIQUERO	-34.3553	-58.5427	1
1649	B	ARROYO CHIVICO	-34.3553	-58.5427	1
1649	B	ARROYO CHURRASCO	-34.3553	-58.5427	1
1649	B	ARROYO CIEGO	-34.3553	-58.5427	1
1649	B	ARROYO CIEGO DEL ESTUDIANTE	-34.3553	-58.5427	1
1649	B	ARROYO CIEGUITO	-34.3553	-58.5427	1
1649	B	ARROYO CIERVO	-34.3553	-58.5427	1
1649	B	ARROYO CONCEPCION	-34.3553	-58.5427	1
1649	B	ARROYO CONFITERITO PALMAS	-34.3553	-58.5427	1
1649	B	ARROYO CONFITERO	-34.3553	-58.5427	1
1649	B	ARROYO CORREA	-34.3553	-58.5427	1
1649	B	ARROYO CORRENTINO	-34.3553	-58.5427	1
1649	B	ARROYO CORRENTOSO (BARCA GRANDE)	-34.3553	-58.5427	1
1649	B	ARROYO CORTO (TIGRE - PDO. CAMPANA)	-34.3553	-58.5427	1
1649	B	ARROYO CRUCES	-34.3553	-58.5427	1
1649	B	ARROYO CRUZ COLORADA	-34.3553	-58.5427	1
1649	B	ARROYO CRUZ DEL CAMBADO	-34.3553	-58.5427	1
1649	B	ARROYO CRUZ DEL SAUCE	-34.3553	-58.5427	1
1649	B	ARROYO CUARENTA	-34.3553	-58.5427	1
1649	B	ARROYO CUEVAS MALAS	-34.3553	-58.5427	1
1649	B	ARROYO CURUBICA	-34.3553	-58.5427	1
1649	B	ARROYO DE LAS GAVIOTAS	-34.3553	-58.5427	1
1649	B	ARROYO DE LOS NOGALES	-34.3553	-58.5427	1
1649	B	ARROYO DE LOS TIGRES	-34.3553	-58.5427	1
1649	B	ARROYO DEL CANAL	-34.3553	-58.5427	1
1649	B	ARROYO DEL POBRE	-34.3553	-58.5427	1
1649	B	ARROYO DENTUDO	-34.3553	-58.5427	1
1649	B	ARROYO DESAGUADERO DE BORCHES	-34.3553	-58.5427	1
1649	B	ARROYO DESAGUADERO DEL SAUCE	-34.3553	-58.5427	1
1649	B	ARROYO DESENGAÑO	-34.3553	-58.5427	1
1649	B	ARROYO DIABLO	-34.3553	-58.5427	1
1649	B	ARROYO DOMINGUITO	-34.3553	-58.5427	1
1649	B	ARROYO DORADO	-34.3553	-58.5427	1
1649	B	ARROYO DOS PUNTAS	-34.3553	-58.5427	1
1649	B	ARROYO DURAZNITO	-34.3553	-58.5427	1
1649	B	ARROYO DURAZNO	-34.3553	-58.5427	1
1649	B	ARROYO EDUARDO	-34.3553	-58.5427	1
1649	B	ARROYO EL CAZADOR	-34.3553	-58.5427	1
1649	B	ARROYO EL NEGRO	-34.3553	-58.5427	1
1649	B	ARROYO EL PLATA	-34.3553	-58.5427	1
1649	B	ARROYO EL RODEO	-34.3553	-58.5427	1
1649	B	ARROYO ESPADAÑA	-34.3553	-58.5427	1
1649	B	ARROYO ESPERA	-34.3553	-58.5427	1
1649	B	ARROYO ESPERA GRANDE	-34.3553	-58.5427	1
1649	B	ARROYO ESPERITA	-34.3553	-58.5427	1
1649	B	ARROYO ESTUDIANTE	-34.3553	-58.5427	1
1649	B	ARROYO ESTUDIANTE CHICO	-34.3553	-58.5427	1
1649	B	ARROYO FELICARIA	-34.3553	-58.5427	1
1649	B	ARROYO FELIPE	-34.3553	-58.5427	1
1649	B	ARROYO FELIX	-34.3553	-58.5427	1
1649	B	ARROYO FERMIN	-34.3553	-58.5427	1
1649	B	ARROYO FONTANA	-34.3553	-58.5427	1
1649	B	ARROYO FRANCISCO	-34.3553	-58.5427	1
1649	B	ARROYO FREDES	-34.3553	-58.5427	1
1649	B	ARROYO FULMINANTE	-34.3553	-58.5427	1
1649	B	ARROYO GALLITO	-34.3553	-58.5427	1
1649	B	ARROYO GALLO FIAMBRE	-34.3553	-58.5427	1
1649	B	ARROYO GALPON	-34.3553	-58.5427	1
1649	B	ARROYO GAMBADO	-34.3553	-58.5427	1
1649	B	ARROYO GAVIOTAS	-34.3553	-58.5427	1
1649	B	ARROYO GELVEZ	-34.3553	-58.5427	1
1649	B	ARROYO GLORIETA	-34.3553	-58.5427	1
1649	B	ARROYO GRANDE (TIGRE - PDO. SAN FERNANDO)	-34.3553	-58.5427	1
1649	B	ARROYO GUAYCARA	-34.3553	-58.5427	1
1649	B	ARROYO GUAZU NAMBI	-34.3553	-58.5427	1
1649	B	ARROYO GUAZUCITO	-34.3553	-58.5427	1
1649	B	ARROYO GUTIERREZ	-34.3553	-58.5427	1
1649	B	ARROYO HERMANA GRANDE	-34.3553	-58.5427	1
1649	B	ARROYO HERMANA PRIMERA	-34.3553	-58.5427	1
1649	B	ARROYO HERMANA SEGUNDA	-34.3553	-58.5427	1
1649	B	ARROYO IDAHONE	-34.3553	-58.5427	1
1649	B	ARROYO INCA	-34.3553	-58.5427	1
1649	B	ARROYO LA BARQUITA	-34.3553	-58.5427	1
1649	B	ARROYO LA CASILLA	-34.3553	-58.5427	1
1649	B	ARROYO LA CASTILLA	-34.3553	-58.5427	1
1649	B	ARROYO LA GLORIETA	-34.3553	-58.5427	1
1649	B	ARROYO LA HORCA	-34.3553	-58.5427	1
1649	B	ARROYO LA LINDA	-34.3553	-58.5427	1
1649	B	ARROYO LA NEGRA	-34.3553	-58.5427	1
1649	B	ARROYO LA RAYA	-34.3553	-58.5427	1
1649	B	ARROYO LAGUNA	-34.3553	-58.5427	1
1649	B	ARROYO LAGUNA GRANDE	-34.3553	-58.5427	1
1649	B	ARROYO LARGO	-34.3553	-58.5427	1
1649	B	ARROYO LAS BALDOSAS	-34.3553	-58.5427	1
1649	B	ARROYO LAS BOGAS	-34.3553	-58.5427	1
1649	B	ARROYO LAS CAÑAS	-34.3553	-58.5427	1
1649	B	ARROYO LAS CASAS	-34.3553	-58.5427	1
1649	B	ARROYO LAS NACIONES	-34.3553	-58.5427	1
1649	B	ARROYO LAS PIEDRAS	-34.3553	-58.5427	1
1649	B	ARROYO LAS ROSAS (TIGRE - PDO. TIGRE)	-34.3553	-58.5427	1
1649	B	ARROYO LAS VIBORAS	-34.3553	-58.5427	1
1649	B	ARROYO LAS VIUDAS	-34.3553	-58.5427	1
1649	B	ARROYO LAZARO	-34.3553	-58.5427	1
1649	B	ARROYO LEIVA	-34.3553	-58.5427	1
1649	B	ARROYO LIMA	-34.3553	-58.5427	1
1649	B	ARROYO LOS GRILLOS	-34.3553	-58.5427	1
1649	B	ARROYO LOS LOBOS (PDO.SAN FERNANDO)	-34.3553	-58.5427	1
1649	B	ARROYO LOS NEGROS	-34.3553	-58.5427	1
1649	B	ARROYO MACHADO	-34.3553	-58.5427	1
1649	B	ARROYO MALO	-34.3553	-58.5427	1
1649	B	ARROYO MALVINAS	-34.3553	-58.5427	1
1649	B	ARROYO MANZANO DE LA BARCA	-34.3553	-58.5427	1
1649	B	ARROYO MANZANO DE MEDINA	-34.3553	-58.5427	1
1649	B	ARROYO MARTINEZ (TIGRE - PDO. TIGRE)	-34.3553	-58.5427	1
1649	B	ARROYO MEDINA	-34.3553	-58.5427	1
1649	B	ARROYO MELINDRE	-34.3553	-58.5427	1
1649	B	ARROYO MENDEZ CHICO	-34.3553	-58.5427	1
1649	B	ARROYO MENDEZ GRANDE	-34.3553	-58.5427	1
1649	B	ARROYO MORAN	-34.3553	-58.5427	1
1649	B	ARROYO MORANCITO	-34.3553	-58.5427	1
1649	B	ARROYO MORAS	-34.3553	-58.5427	1
1649	B	ARROYO NACIONES	-34.3553	-58.5427	1
1649	B	ARROYO NARANJITO	-34.3553	-58.5427	1
1649	B	ARROYO NARANJO	-34.3553	-58.5427	1
1649	B	ARROYO NARANJO BORCHES	-34.3553	-58.5427	1
1649	B	ARROYO NEGRO (TIGRE - PDO. CAMPANA)	-34.3553	-58.5427	1
1649	B	ARROYO NOGAL	-34.3553	-58.5427	1
1649	B	ARROYO NUEVE DE JULIO	-34.3553	-58.5427	1
1649	B	ARROYO PACIENCIA	-34.3553	-58.5427	1
1649	B	ARROYO PACIFICO (CAPITAN)	-34.3553	-58.5427	1
1649	B	ARROYO PACIFICO (DE LA SERNA)	-34.3553	-58.5427	1
1649	B	ARROYO PACU	-34.3553	-58.5427	1
1649	B	ARROYO PAJAL	-34.3553	-58.5427	1
1649	B	ARROYO PAJARITO	-34.3553	-58.5427	1
1649	B	ARROYO PANTANOSITO	-34.3553	-58.5427	1
1649	B	ARROYO PANTANOSO	-34.3553	-58.5427	1
1649	B	ARROYO PARAGUAY	-34.3553	-58.5427	1
1649	B	ARROYO PATI	-34.3553	-58.5427	1
1649	B	ARROYO PAYCARABI	-34.3553	-58.5427	1
1649	B	ARROYO PAYCARABICITO	-34.3553	-58.5427	1
1649	B	ARROYO PINERAL	-34.3553	-58.5427	1
1649	B	ARROYO POLVORA	-34.3553	-58.5427	1
1649	B	ARROYO PORFIADO	-34.3553	-58.5427	1
1649	B	ARROYO PRIMERA HERMANA	-34.3553	-58.5427	1
1649	B	ARROYO RAMA NEGRA	-34.3553	-58.5427	1
1649	B	ARROYO RAMALLO	-34.3553	-58.5427	1
1649	B	ARROYO RAYA	-34.3553	-58.5427	1
1649	B	ARROYO REMANCITO (CARABELAS)	-34.3553	-58.5427	1
1649	B	ARROYO REMANCITO (MENDEZ GRANDE)	-34.3553	-58.5427	1
1649	B	ARROYO REYES	-34.3553	-58.5427	1
1649	B	ARROYO RICO	-34.3553	-58.5427	1
1649	B	ARROYO RINCONADA	-34.3553	-58.5427	1
1649	B	ARROYO RODEO	-34.3553	-58.5427	1
1649	B	ARROYO ROMANCITO	-34.3553	-58.5427	1
1649	B	ARROYO ROMERO	-34.3553	-58.5427	1
1649	B	ARROYO SABALOS	-34.3553	-58.5427	1
1649	B	ARROYO SAN SALVADOR	-34.3553	-58.5427	1
1649	B	ARROYO SANTA ROSA	-34.3553	-58.5427	1
1649	B	ARROYO SANTO DOMINGO	-34.3553	-58.5427	1
1649	B	ARROYO SARANDI (TIGRE - PDO. TIGRE)	-34.3553	-58.5427	1
1649	B	ARROYO SAUCE LLORON	-34.3553	-58.5427	1
1649	B	ARROYO SEGUNDA HERMANA	-34.3553	-58.5427	1
1649	B	ARROYO SURUBI	-34.3553	-58.5427	1
1649	B	ARROYO TARARIRAS	-34.3553	-58.5427	1
1649	B	ARROYO TELA	-34.3553	-58.5427	1
1649	B	ARROYO TIBER	-34.3553	-58.5427	1
1649	B	ARROYO TIBURON	-34.3553	-58.5427	1
1649	B	ARROYO TOLEDO (PALMAS)	-34.3553	-58.5427	1
1649	B	ARROYO TOLEDO (PARANA MINI)	-34.3553	-58.5427	1
1649	B	ARROYO TORITO	-34.3553	-58.5427	1
1649	B	ARROYO TORO	-34.3553	-58.5427	1
1649	B	ARROYO TRES SARGENTOS	-34.3553	-58.5427	1
1649	B	ARROYO TUYUPARE	-34.3553	-58.5427	1
1649	B	ARROYO VEINTICINCO DE NOVIEMBRE	-34.3553	-58.5427	1
1649	B	ARROYO VERON	-34.3553	-58.5427	1
